categoria,subcategoria,nombre,precio,precio_normal,precio_oferta,precio_referencia,promocion,url,imagen_url
"Lácteos, Huevos y Congelados",Leche,Bebida coca cola original botella 591 ml,1290,1990,1290,$1.684 / l,Oferta,https://www.unimarc.cl/product/bebida-coca-cola-591-cc-no-retornable,https://unimarc.vtexassets.com/arquivos/ids/255717/000000000000610484-UN-01.jpg?v=639046277573800000
"Lácteos, Huevos y Congelados",Leche,Bebida pap no retornable 3 l,2490,3190,2490,$830 / l,Oferta,https://www.unimarc.cl/product/pap-desechable-3-lt,https://unimarc.vtexassets.com/arquivos/ids/226020/000000000000141358-UN-01.jpg?v=637861548028630000
"Lácteos, Huevos y Congelados",Leche,Pack bebida láctea chamyto nestlé frutilla 12 un de 80 ml,3000,4590,3000,$3.125 / l,Oferta,https://www.unimarc.cl/product/chamyto-probiotico-botella-80-ml-frutilla,https://unimarc.vtexassets.com/arquivos/ids/229243/000000000755136001-UN-01.jpg?v=637993070369470000
"Lácteos, Huevos y Congelados",Leche,Bebida bilz no retornable 3 l,2490,3190,2490,$830 / l,Oferta,https://www.unimarc.cl/product/bilz-desechable-3-lt,https://unimarc.vtexassets.com/arquivos/ids/226005/000000000000141357-UN-01.jpg?v=637861462815070000
"Lácteos, Huevos y Congelados",Leche,Bebida bilz desechable 1.25 l,1850,2000,1850,$800 / l,Oferta,https://www.unimarc.cl/product/bilz-pet-1-25-lt,https://unimarc.vtexassets.com/arquivos/ids/251695/000000000000687498-UN-01.jpg?v=638945046342330000
"Lácteos, Huevos y Congelados",Leche,Saborizante para leche milo activ-go bolsa 1 kg,10990,10990,,$10.990 / kg,,https://www.unimarc.cl/product/chocolate-milo-bolsa-1-kg,https://unimarc.vtexassets.com/arquivos/ids/227045/000000000000172482-UN-01.jpg?v=638900919409630000
"Lácteos, Huevos y Congelados",Leche,Bebida isotónica gatorade cool blue 1 l,1750,2590,1750,$1.295 / l,Oferta,https://www.unimarc.cl/product/beb-cool-blue-gatorade-1-lt,https://unimarc.vtexassets.com/arquivos/ids/243646/000000000000710443-UN-01.jpg?v=638599390767600000
"Lácteos, Huevos y Congelados",Leche,Bebida energética score gorilla lata 473 ml,1000,1450,1000,$2.114 / l,Oferta,https://www.unimarc.cl/product/bebida-energetica-gorilla-score-473-ml,https://unimarc.vtexassets.com/arquivos/ids/249202/000000000000676612-UN-01.jpg?v=638848108112730000
"Lácteos, Huevos y Congelados",Leche,Bebida isotónica gatorade zero blue berry 1 l,1000,1350,1000,$1.000 / l,Oferta,https://www.unimarc.cl/product/beb-isot-gatorade-zero-1l-pe-blue-berry,https://unimarc.vtexassets.com/arquivos/ids/245038/000000000667480002-UN-01.jpg?v=638663272056900000
"Lácteos, Huevos y Congelados",Leche,Pack yogu yogu loncoleche mora 6 un de 200 ml,2890,3750,2890,$2.408 / l,Oferta,https://www.unimarc.cl/product/yoghurt-yogu-yogu-caja-200-cc-mora-6-un,https://unimarc.vtexassets.com/arquivos/ids/227542/000000000400055004-DIS-01.jpg?v=637909191794270000
"Lácteos, Huevos y Congelados",Leche,Saborizante para leche milo bolsa 300 g,2790,3690,2790,$9.300 / kg,Oferta,https://www.unimarc.cl/product/milo-de-chocolate-bolsa-300-g,https://unimarc.vtexassets.com/arquivos/ids/227055/000000000000053864-UN-01.jpg?v=637895343101300000
"Lácteos, Huevos y Congelados",Leche,Bebida canada dry ginger ale no retornable 3 l,2490,3190,2490,$830 / l,Oferta,https://www.unimarc.cl/product/ginger-ale-canada-dry-desechable-3-lt,https://unimarc.vtexassets.com/arquivos/ids/229471/000000000000148703-UN-01.jpg?v=637998047751870000
"Lácteos, Huevos y Congelados",Leche,Red bull bebida energética sabor tropical lata 250 ml,1790,3000,1790,$6.000 / l,Oferta,https://www.unimarc.cl/product/beb-energ-red-bull-yellow-edit-lat-250cc-2,https://unimarc.vtexassets.com/arquivos/ids/248812/000000000000618240-UN-01.jpg.jpg?v=638833471146770000
"Lácteos, Huevos y Congelados",Leche,Pack bebida láctea chamyto manzana 12 un de 80 ml,3000,4590,3000,$3.125 / l,Oferta,https://www.unimarc.cl/product/chamyto-prob-bot-mp12x80-ml-manzana,https://unimarc.vtexassets.com/arquivos/ids/229245/000000000755136002-UN-01.jpg?v=637993071349030000
"Lácteos, Huevos y Congelados",Leche,Bebida fanta naranja sin azúcar 1.25 l,1790,2000,1790,$800 / l,Oferta,https://www.unimarc.cl/product/bebida-naranj-zero-azuc-fanta-1-25lt-pet,https://unimarc.vtexassets.com/arquivos/ids/255920/000000000000698469-UN-01.jpg?v=639053852799670000
"Lácteos, Huevos y Congelados",Leche,Bebida coca cola zero botella 591 ml,1290,1990,1290,$1.684 / l,Oferta,https://www.unimarc.cl/product/bebida-coca-cola-zero-591cc,https://unimarc.vtexassets.com/arquivos/ids/255720/000000000000610486-UN-01.jpg?v=639046278118100000
"Lácteos, Huevos y Congelados",Leche,Bebida coca cola light desechable 3 l,2790,3290,2790,$930 / l,Oferta,https://www.unimarc.cl/product/beb-coca-cola-light-3-l-no-retor,https://unimarc.vtexassets.com/arquivos/ids/235159/000000000000153659-UN-01.jpg?v=638271891348270000
"Lácteos, Huevos y Congelados",Leche,Red bull bebida energética lata 250 ml,1790,3000,1790,$6.000 / l,Oferta,https://www.unimarc.cl/product/bebida-energetica-red-bull-250-cc-2,https://unimarc.vtexassets.com/arquivos/ids/228136/000000000000155394-UN-01.jpg?v=637935006504130000
"Lácteos, Huevos y Congelados",Leche,Bebida pepsi desechable 1.75 l,1990,3000,1990,$857 / l,Oferta,https://www.unimarc.cl/product/bebida-pet-pepsi-1750-cc,https://unimarc.vtexassets.com/arquivos/ids/256554/000000000000600185-UN-01.jpg?v=639083430192800000
"Lácteos, Huevos y Congelados",Leche,Pack bebida coca cola light lata 6 un de 350 ml,4290,5990,4290,$2.043 / l,Oferta,https://www.unimarc.cl/product/bebida-coca-cola-light-lata-350-ml-6-un,https://unimarc.vtexassets.com/arquivos/ids/258220/000000000000031354-DIS-01.jpg?v=639137617031000000
"Lácteos, Huevos y Congelados",Leche,Postre del sur colun sabor manjar 110 g,650,1000,650,$4.545 / kg,Oferta,https://www.unimarc.cl/product/post-del-sur-colun-110g-manjar,https://unimarc.vtexassets.com/arquivos/ids/235332/000000000665903002-UN-01.jpg?v=638445516446700000
"Lácteos, Huevos y Congelados",Leche,Bebida isotónica gatorade cool blue 750 ml,1000,1450,1000,$1.333 / l,Oferta,https://www.unimarc.cl/product/beb-gatorade-isotonica-cool-blue-750-ml,https://unimarc.vtexassets.com/arquivos/ids/243651/000000000000710446-UN-01.jpg?v=638599390777500000
"Lácteos, Huevos y Congelados",Leche,Bebida isotónica gatorade zero sabor pink berry 1 l,1000,1350,1000,$1.000 / l,Oferta,https://www.unimarc.cl/product/beb-isot-gatorade-zero-1l-pe-pink-berry,https://unimarc.vtexassets.com/arquivos/ids/254611/000000000667480003-UN-01.jpg?v=639027311382730000
"Lácteos, Huevos y Congelados",Leche,Pack bebida pepsi zero lata 6 un de 350 ml,4000,5690,4000,$1.905 / l,Oferta,https://www.unimarc.cl/product/pepsi-zero-lata-350-cc-6-un,https://unimarc.vtexassets.com/arquivos/ids/244130/000000000000616132-DIS-01.jpg?v=638618316237800000
"Lácteos, Huevos y Congelados",Leche,Bebida fanta pomelo zero desechable 1.25 l,1790,2000,1790,$800 / l,Oferta,https://www.unimarc.cl/product/bebida-fanta-zero-pomelo-1-25-lt-pet,https://unimarc.vtexassets.com/arquivos/ids/255998/000000000000699297-UN-01.jpg?v=639062595227200000
"Lácteos, Huevos y Congelados",Leche,Bebida isotónica gatorade frutas tropicales 1 l.,1750,2590,1750,$1.295 / l,Oferta,https://www.unimarc.cl/product/beb-gatorade-isotonica-frutas-tropicales-1-l,https://unimarc.vtexassets.com/arquivos/ids/243645/000000000000710442-UN-01.jpg?v=638599390764170000
"Lácteos, Huevos y Congelados",Leche,Red bull bebida energética sabor acaí lata 250 ml,1790,3000,1790,$6.000 / l,Oferta,https://www.unimarc.cl/product/bebida-energ-red-bull-summer-acai-250-cc,https://unimarc.vtexassets.com/arquivos/ids/234354/000000000000648520-UN-01.jpg?v=638245966995100000
"Lacteos, Huevos y Congelados",Huevos,Huevos nuestra cocina color grande 30 un,11490,11490,,$383 / Un,,https://www.unimarc.cl/product/huevo-grande-color-nuestra-cocina-30-un,https://unimarc.vtexassets.com/arquivos/ids/220821/000000000000651138-UN-01.jpg?v=637696479797870000
"Lacteos, Huevos y Congelados",Huevos,Huevos nuestra cocina grande color 12 un,4890,4890,,$408 / Un,,https://www.unimarc.cl/product/huevo-grande-color-nuestra-cocina-12-un,https://unimarc.vtexassets.com/arquivos/ids/219261/000000000000650807-UN-01.jpg?v=637656123095730000
"Lacteos, Huevos y Congelados",Huevos,Huevos extra blanco grande cintazul 20 un,7490,7490,,$375 / Un,,https://www.unimarc.cl/product/huevos-cintazul-extra-blanco-grande-20-u,https://unimarc.vtexassets.com/arquivos/ids/228727/000000000000180992-UN-01.jpg?v=637973841006270000
"Lacteos, Huevos y Congelados",Huevos,Huevos nuestra cocina blanco mediano 30 un,9350,9350,,$312 / Un,,https://www.unimarc.cl/product/huevo-mediano-blanco-nuestra-cocina-30un,https://unimarc.vtexassets.com/arquivos/ids/216179/000000000000650810-UN-01.jpg?v=637588504149400000
"Lacteos, Huevos y Congelados",Huevos,Huevos extra blanco grande cintazul 12 un,3950,4490,3950,$329 / un,Oferta,https://www.unimarc.cl/product/huevos-cintazul-extra-blanco-grande-12-u,https://unimarc.vtexassets.com/arquivos/ids/201645/000000000000035521-UN-01.jpg?v=637362439078870000
"Lacteos, Huevos y Congelados",Huevos,Huevos nuestra cocina blanco extra 20 un,6890,6890,,$345 / Un,,https://www.unimarc.cl/product/huevo-extra-blanco-nuestra-cocina-20-un,https://unimarc.vtexassets.com/arquivos/ids/216178/000000000000650811-UN-01.jpg?v=637588503240900000
"Lacteos, Huevos y Congelados",Huevos,Huevos grande blanco yemita 12 un,4990,4990,,$416 / Un,,https://www.unimarc.cl/product/huevos-yemita-grande-blanco-12-u,https://unimarc.vtexassets.com/arquivos/ids/197091/000000000000035512-UN-01.jpg?v=637279512727530000
"Lacteos, Huevos y Congelados",Huevos,Huevo coliumo grande color 30 un,9990,9990,,$333 / Un,,https://www.unimarc.cl/product/huevo-grande-color-coliumo-30-un,https://unimarc.vtexassets.com/arquivos/ids/255701/000000000000218535-UN-01.jpg?v=639045422433200000
"Lacteos, Huevos y Congelados",Huevos,Huevos medianos blancos yemita 30 un,10290,10290,,$343 / Un,,https://www.unimarc.cl/product/huevo-med-blco-o-color-yemita-30-un,https://unimarc.vtexassets.com/arquivos/ids/197098/000000000000141802-UN-01.jpg?v=637279537946070000
"Lacteos, Huevos y Congelados",Huevos,Huevos mediano color la granja 18 un,6290,6290,,$349 / Un,,https://www.unimarc.cl/product/huevo-mediano-color-la-granja-18-un,https://unimarc.vtexassets.com/arquivos/ids/197095/000000000000638304-UN-01.jpg?v=637279523795400000
"Lacteos, Huevos y Congelados",Huevos,Huevos nuestra cocina blanco grande 12 un,4350,4350,,$363 / Un,,https://www.unimarc.cl/product/huevo-grande-blanco-nuestra-cocina-12-un,https://unimarc.vtexassets.com/arquivos/ids/220728/000000000000650808-UN-01.jpg?v=637692338374500000
"Lacteos, Huevos y Congelados",Huevos,Huevo color santa elvira grande bandeja 30 un,11650,11650,,$388 / Un,,https://www.unimarc.cl/product/huevo-grande-color-sta-elvira-30-un,https://unimarc.vtexassets.com/arquivos/ids/221700/000000000000253879-UN-01.jpg?v=637728555478100000
"Lacteos, Huevos y Congelados",Huevos,Huevos blanco nuestra cocina grande bandeja 6 un,2190,2190,,$365 / Un,,https://www.unimarc.cl/product/huevo-grande-blanco-nuestra-cocina-6-un,https://unimarc.vtexassets.com/arquivos/ids/221919/000000000000650809-UN-01.jpg?v=637733718299200000
"Lacteos, Huevos y Congelados",Huevos,Huevos blanco grande cintazul 30 un,10590,10590,,$353 / Un,,https://www.unimarc.cl/product/huevos-cintazul-blanco-grande-bandeja-30-u,https://unimarc.vtexassets.com/arquivos/ids/175620/000000000000180991-UN.jpg?v=636657107419100000
"Lacteos, Huevos y Congelados",Huevos,Huevos gallina libre nuestra cocina 12 un,4890,4890,,$408 / Un,,https://www.unimarc.cl/product/huevo-gallina-libre-nuestra-cocina-12un,https://unimarc.vtexassets.com/arquivos/ids/220002/000000000000650833-UN-01.jpg?v=637673468370130000
"Lacteos, Huevos y Congelados",Huevos,Huevos nuestra cocina color grande 6 un,2490,2490,,$415 / Un,,https://www.unimarc.cl/product/huevo-grande-color-nuestra-cocina-6-un,https://unimarc.vtexassets.com/arquivos/ids/224163/000000000000651136-UN-01.jpg?v=637805521153470000
"Lacteos, Huevos y Congelados",Huevos,Huevo de codorniz don guillermo bandeja 24 un,2890,2890,,$120 / Un,,https://www.unimarc.cl/product/huevos-codorniz-don-guillermo-24-un,https://unimarc.vtexassets.com/arquivos/ids/183344/000000000000035561-UN.jpg?v=636873901162200000
"Lacteos, Huevos y Congelados",Huevos,Huevo yemita extra blanco 18 un,6890,6890,,$383 / Un,,https://www.unimarc.cl/product/huevo-extra-blanco-yemita-18un,https://unimarc.vtexassets.com/arquivos/ids/231806/000000000000663249-UN-01.jpg?v=638086061488230000
"Lacteos, Huevos y Congelados",Huevos,Huevos blanco grande cintazul 12 un,4690,4690,,$391 / Un,,https://www.unimarc.cl/product/huevos-cintazul-blanco-grande-12-u,https://unimarc.vtexassets.com/arquivos/ids/254929/000000000000035522-UN-01.jpg?v=639034196893530000
"Lacteos, Huevos y Congelados",Huevos,Huevos santa elvira grande color 12 un,5490,5490,,$458 / Un,,https://www.unimarc.cl/product/huevo-grande-color-santa-elvira-12-un,https://unimarc.vtexassets.com/arquivos/ids/221955/000000000000327503-UN-01.jpg?v=637734510298130000
"Lacteos, Huevos y Congelados",Huevos,Huevo grande color la granja 6 un,3090,3090,,$515 / Un,,https://www.unimarc.cl/product/huevo-grande-color-la-granja-6-un,https://unimarc.vtexassets.com/arquivos/ids/197097/000000000000893519-UN-01.jpg?v=637279536046570000
"Lacteos, Huevos y Congelados",Huevos,Huevo sorpresa con caramelos brickell (personajes al azar),1390,1390,,$1.390 / Un,,https://www.unimarc.cl/product/huevo-sorpresa-c-caram-explos-f-brickell,https://unimarc.vtexassets.com/arquivos/ids/251211/000000000000661060-UN-01.jpg?v=638924198394470000
"Lacteos, Huevos y Congelados",Huevos,Huevos grande color yemita 12 un,5150,5150,,$429 / Un,,https://www.unimarc.cl/product/huevos-yemita-grande-color-12-u,https://unimarc.vtexassets.com/arquivos/ids/197099/000000000000344339-UN-01.jpg?v=637279540320830000
"Lacteos, Huevos y Congelados",Huevos,Huevos la herradura primera color 30 un,10990,10990,,$366 / Un,,https://www.unimarc.cl/product/huevo-primera-color-la-herradura-30-un,https://unimarc.vtexassets.com/arquivos/ids/221959/000000000000327519-UN-01.jpg?v=637734580857500000
"Lacteos, Huevos y Congelados",Huevos,Huevo grande blanco yemita 6 un,2590,2590,,$432 / Un,,https://www.unimarc.cl/product/huevo-grande-blanco-yemita-6-un,https://unimarc.vtexassets.com/arquivos/ids/197096/000000000000035517-UN-01.jpg?v=637279533703100000
"Lacteos, Huevos y Congelados",Huevos,Huevos campo gallina libre ecoterra bandeja 30 un,14150,14150,,$472 / Un,,https://www.unimarc.cl/product/huevo-campo-gallina-libre-ecoterra-30-un,https://unimarc.vtexassets.com/arquivos/ids/258318/000000000000653163-UN-01.jpg?v=639141048325730000
"Lacteos, Huevos y Congelados",Huevos,Huevos mediano color omega 3 bandeja 30 un,10950,10950,,$365 / Un,,https://www.unimarc.cl/product/huevos-medianos-omega3-30-un,https://unimarc.vtexassets.com/arquivos/ids/205188/000000000000648117-UN-01.jpg?v=637413371838870000
"Lacteos, Huevos y Congelados",Huevos,Huevo grande color la granja 12 un,5190,5190,,$433 / Un,,https://www.unimarc.cl/product/huevo-grande-color-la-granja-12-un,https://unimarc.vtexassets.com/arquivos/ids/197092/000000000000893518-UN-01.jpg?v=637279516858300000
"Lacteos, Huevos y Congelados",Huevos,Huevos gallina libre santa elvira con omega 3 bandeja 12 un,7150,7150,,$596 / Un,,https://www.unimarc.cl/product/huevo-c-omega-3-gall-f-santa-elvira-12un,https://unimarc.vtexassets.com/arquivos/ids/221920/000000000000632605-UN-01.jpg?v=637733721245900000
"Lacteos, Huevos y Congelados",Huevos,Huevos extra blanco yemita 12 un,5190,5190,,$433 / Un,,https://www.unimarc.cl/product/huevos-yemita-extra-blanco-12-u,https://unimarc.vtexassets.com/arquivos/ids/197093/000000000000035511-UN-01.jpg?v=637279519855200000
"Lacteos, Huevos y Congelados",Huevos,Huevos diet omega 3 12 un,4490,4490,,$374 / Un,,https://www.unimarc.cl/product/huevos-diet-omega-3-12-un,https://unimarc.vtexassets.com/arquivos/ids/211119/000000000000138426-UN-01.jpg?v=637522791290100000
"Lacteos, Huevos y Congelados",Huevos,Huevos cintazul gallina libre 12 un,5290,5290,,$441 / Un,,https://www.unimarc.cl/product/huevo-gallina-libre-cintazul-12-un,https://unimarc.vtexassets.com/arquivos/ids/214511/000000000000650598-UN-01.jpg?v=637568608933200000
"Lacteos, Huevos y Congelados",Huevos,Huevos fundo río alegre extra blanco 20 un,6890,6890,,$345 / Un,,https://www.unimarc.cl/product/huevo-extra-blanco-f-rio-alegre-sm-20un,https://unimarc.vtexassets.com/arquivos/ids/258215/000000000000706198-UN-01.jpg?v=639137021417700000
"Lacteos, Huevos y Congelados",Huevos,Huevos grande color cintazul 12 un,4750,4750,,$396 / Un,,https://www.unimarc.cl/product/huevo-grande-color-cintazul-12-und,https://unimarc.vtexassets.com/arquivos/ids/162548/35524.jpg?v=636498850266730000
"Lacteos, Huevos y Congelados",Huevos,Huevo color avicola san antonio bandeja 30 un,10190,10190,,$340 / Un,,https://www.unimarc.cl/product/huevo-color-san-antonio-30-un,https://unimarc.vtexassets.com/arquivos/ids/226176/000000000000652956-UN-01.jpg?v=637871860821600000
"Lacteos, Huevos y Congelados",Huevos,Huevos grande omega 3 bandeja 6 un,3090,3090,,$515 / Un,,https://www.unimarc.cl/product/huevos-grandes-omega3-6-un,https://unimarc.vtexassets.com/arquivos/ids/204842/000000000000648115-UN-01.jpg?v=637408053340330000
"Lacteos, Huevos y Congelados",Huevos,Huevo de campo ecoterra gallina libre 18 un,11190,11190,,$622 / Un,,https://www.unimarc.cl/product/huevo-campo-gallina-libre-ecoterra-18un,https://unimarc.vtexassets.com/arquivos/ids/258319/000000000000649673-UN-01.jpg?v=639141051830300000
"Lacteos, Huevos y Congelados",Huevos,Huevo grande blanco san antonio 30un,9190,9190,,$306 / Un,,https://www.unimarc.cl/product/huevo-grande-blanco-san-antonio-30un,https://unimarc.vtexassets.com/arquivos/ids/252167/000000000000677050-UN-01.jpg?v=638956893439800000
"Lacteos, Huevos y Congelados",Huevos,Huevo de campo ecoterra gallina libre 12 un,7490,7490,,$624 / Un,,https://www.unimarc.cl/product/ecohuevos-ecoterra-12-un,https://unimarc.vtexassets.com/arquivos/ids/258320/000000000000611633-UN-01.jpg?v=639141068143530000
"Lacteos, Huevos y Congelados",Huevos,Huevos la herradura grande color 6 un,2690,2690,,$448 / Un,,https://www.unimarc.cl/product/huevo-grande-color-la-herradura-6-un,https://unimarc.vtexassets.com/arquivos/ids/221958/000000000000327518-UN-01.jpg?v=637734578082070000
"Lacteos, Huevos y Congelados",Huevos,Huevo grande color huevos de talca 12 un,4890,4890,,$408 / Un,,https://www.unimarc.cl/product/huevo-grande-color-de-talca-pulpa-12-u,https://unimarc.vtexassets.com/arquivos/ids/230069/000000000000057192-UN-01.jpg?v=638023828283500000
"Lacteos, Huevos y Congelados",Huevos,Huevo color avicola san antonio bandeja 12 un,4750,4750,,$396 / Un,,https://www.unimarc.cl/product/huevo-color-avicola-san-antonio-12-un,https://unimarc.vtexassets.com/arquivos/ids/226177/000000000000653077-UN-01.jpg?v=637871864487270000
"Lacteos, Huevos y Congelados",Huevos,Huevos la herradura grande color 12 un,5190,5190,,$433 / Un,,https://www.unimarc.cl/product/huevo-grande-color-la-herradura-12-un,https://unimarc.vtexassets.com/arquivos/ids/221957/000000000000327517-UN-01.jpg?v=637734524856770000
"Lacteos, Huevos y Congelados",Huevos,Huevos fundo río alegre mediano blanco 30 un,9350,9350,,$312 / Un,,https://www.unimarc.cl/product/huevo-mediano-blanco-f-rio-alegr-sm-30un,https://unimarc.vtexassets.com/arquivos/ids/258316/000000000000706199-UN-01.jpg?v=639138543426070000
"Lacteos, Huevos y Congelados",Huevos,Huevo grande blanco huevos de talca 12 un,4390,4390,,$366 / Un,,https://www.unimarc.cl/product/huevo-grande-de-talca-pulpa-12-u,https://unimarc.vtexassets.com/arquivos/ids/230067/000000000000057190-UN-01.jpg?v=638023827278900000
"Lacteos, Huevos y Congelados",Huevos,Huevos fundo río alegre grande blanco 6 un,2250,2250,,$375 / Un,,https://www.unimarc.cl/product/huevo-grande-blanco-f-rio-alegre-sm-6un,https://unimarc.vtexassets.com/arquivos/ids/258323/000000000000706203-UN-01.jpg?v=639141995769930000
"Lacteos, Huevos y Congelados",Huevos,Yoghurt con cereal soprole 1+1 zucaritas y chocokrispis 5 un de 140 g,3450,3450,,$4.600 / kg,,https://www.unimarc.cl/product/yoghurt-pack-1-1,https://unimarc.vtexassets.com/arquivos/ids/222647/000000000000575109-UN-01.jpg?v=637762344656830000
"Lacteos, Huevos y Congelados",Huevos,Pasta spaghetti n° 5 trattoría al huevo 400 g,930,1250,930,$2.325 / kg,Oferta,https://www.unimarc.cl/product/spaghetti-5-al-huevo-trattoria-400-gr,https://unimarc.vtexassets.com/arquivos/ids/204433/000000000000006477-UN-01.jpg?v=637402193014030000
"Lacteos, Huevos y Congelados",Huevos,Pasta fusilli al huevo trattoría 400 g,930,1250,930,$2.325 / kg,Oferta,https://www.unimarc.cl/product/fusilli-huevo-trattoria-400-gr,https://unimarc.vtexassets.com/arquivos/ids/204432/000000000000006480-UN-01.jpg?v=637402192217330000
"Lacteos, Huevos y Congelados",Huevos,Pack yoghurt colun surtido 12 un de 125 g,3150,3690,3150,$2.100 / kg,Oferta,https://www.unimarc.cl/product/yoghurt-colun-surtido-pack-12-u-125-g,https://unimarc.vtexassets.com/arquivos/ids/190926/frontal-16135.jpg?v=637146141372670000
"Lacteos, Huevos y Congelados",Huevos,Pasta fettuccini n°88 al huevo trattoría 400 g,930,1250,930,$2.325 / kg,Oferta,https://www.unimarc.cl/product/trattoria-fettuccini-n-88-al-huevo-400-g,https://unimarc.vtexassets.com/arquivos/ids/193264/000000000000164086-UN-01.jpg?v=637218808920400000
"Lacteos, Huevos y Congelados",Huevos,Jalea pouch ambrosoli frambuesa squeeze 100 g,570,1290,570,$4.300 / kg,Oferta,https://www.unimarc.cl/product/jalea-pouch-frambuesa-ambrosoli-100-gr,https://unimarc.vtexassets.com/arquivos/ids/190559/000000000000614807-UN-01.jpg?v=637135749694000000
"Lacteos, Huevos y Congelados",Huevos,Pasta farfalle al huevo trattoria 400 g,930,1250,930,$2.325 / kg,Oferta,https://www.unimarc.cl/product/farfalle-al-huevo-trattoria-400-gr,https://unimarc.vtexassets.com/arquivos/ids/193235/000000000000006484-UN-01.jpg?v=637218052000730000
"Lacteos, Huevos y Congelados",Huevos,Jalea pouch ambrosoli piña squeeze 100 g,570,1290,570,$4.300 / kg,Oferta,https://www.unimarc.cl/product/jalea-pouch-pina-ambrosoli-100-gr,https://unimarc.vtexassets.com/arquivos/ids/190560/000000000000614808-UN-01.jpg?v=637135750563630000
"Lacteos, Huevos y Congelados",Huevos,Jalea ambrosoli slupea naranja pouch 100 g,570,1290,570,$4.300 / kg,Oferta,https://www.unimarc.cl/product/jalea-slupea-ambrosoli-100-gr-naranja,https://unimarc.vtexassets.com/arquivos/ids/230785/000000000646149001-UN-01.jpg?v=638048050364930000
"Lacteos, Huevos y Congelados",Huevos,Jalea slupea ambrosoli flipy 100 g,570,1290,570,$4.300 / kg,Oferta,https://www.unimarc.cl/product/jalea-slupea-ambrosoli-100-gr-flipy,https://unimarc.vtexassets.com/arquivos/ids/245669/000000000671944002-UN-01.jpg?v=638682462884930000
"Lacteos, Huevos y Congelados",Huevos,Pasta tallarines n° 87 al huevo trattoria 400 g,930,1250,930,$2.325 / kg,Oferta,https://www.unimarc.cl/product/tallarines-87-huevo-trattoria-400-gr,https://unimarc.vtexassets.com/arquivos/ids/193232/000000000000006478-UN-01.jpg?v=637218050216770000
"Lacteos, Huevos y Congelados",Huevos,Jalea slupea ambrosoli loop 100 g,570,1290,570,$4.300 / kg,Oferta,https://www.unimarc.cl/product/jalea-slupea-ambrosoli-100-gr-loop,https://unimarc.vtexassets.com/arquivos/ids/245668/000000000671944001-UN-01.jpg?v=638682462881670000
"Lacteos, Huevos y Congelados",Huevos,Pack leche entera loncoleche 12 un 1 l,12000,13080,12000,$1.000 / l,Oferta,https://www.unimarc.cl/product/leche-entera-s-t-loncoleche-1-lt-2,https://unimarc.vtexassets.com/arquivos/ids/252239/000000000000640959-CJ-01.jpg?v=638966678329870000
"Lacteos, Huevos y Congelados",Huevos,Pack yoghurt nestlé tradicional12 un de 115 g,3390,3390,,$2.457 / kg,,https://www.unimarc.cl/product/yog-batido-nestle-mp-12x115-tradicional,https://unimarc.vtexassets.com/arquivos/ids/229221/000000000631821002-UN-01.jpg?v=637993043795770000
"Lacteos, Huevos y Congelados",Huevos,Pasta spaghetti n° 5 talliani al huevo 400 g,1350,1350,,$3.375 / kg,,https://www.unimarc.cl/product/talliani-spaghetti-n-5-al-huevo-400-g,https://unimarc.vtexassets.com/arquivos/ids/233566/000000000000006486-UN-01.jpg?v=638205457959870000
"Lacteos, Huevos y Congelados",Huevos,Pack yoghurt batido los alerces surtido 12 un de 125 g,2690,2990,2690,$1.868 / kg,Oferta,https://www.unimarc.cl/product/pack-yoghurt-sabores-los-alerces-12x200g,https://unimarc.vtexassets.com/arquivos/ids/249017/000000000000669142-UN-01.jpg?v=638838763380030000
"Lacteos, Huevos y Congelados",Huevos,Postre tiramisú dolce italia pote 80 g,1690,1990,1690,$21.125 / kg,Oferta,https://www.unimarc.cl/product/postre-tiramisu-dolce-italia-80gr,https://unimarc.vtexassets.com/arquivos/ids/251248/000000000000685655-UN-01.jpg?v=638925250519130000
"Lacteos, Huevos y Congelados",Huevos,Pack yoghurt batido nestlé berries 12 un de 115 g,3390,3390,,$2.457 / kg,,https://www.unimarc.cl/product/yog-batido-nestle-mp-12x115g-berries,https://unimarc.vtexassets.com/arquivos/ids/229219/000000000631821001-UN-01.jpg?v=637993042943670000
"Lacteos, Huevos y Congelados",Huevos,Pack leche semidescremada loncoleche 12 un 1 l,12000,13080,12000,$1.000 / l,Oferta,https://www.unimarc.cl/product/leche-semi-desc-s-t-loncoleche-1-lt-2,https://unimarc.vtexassets.com/arquivos/ids/233706/000000000000640960-CJ-01.jpg?v=638966667635530000
"Lacteos, Huevos y Congelados",Huevos,Pasta pappardelle rana al huevo 300 g,3780,4290,3780,$12.600 / kg,Oferta,https://www.unimarc.cl/product/pappardelle-al-huevo-rana-300-grs,https://unimarc.vtexassets.com/arquivos/ids/192065/000000000000514721-UN-01.jpg?v=637179010134100000
"Lacteos, Huevos y Congelados",Huevos,Pasta tonnarelli rana al huevo 300 g,3780,4290,3780,$12.600 / kg,Oferta,https://www.unimarc.cl/product/tonnarelli-al-huevo-rana-300-grs,https://unimarc.vtexassets.com/arquivos/ids/192074/000000000000514722-UN-01.jpg?v=637181436450300000
