categoria,subcategoria,nombre,precio,precio_normal,precio_oferta,precio_referencia,promocion,url,imagen_url
"Lacteos, Huevos y Congelados",Huevos,Yoghurt Batido Goodnes Magnesio Frutilla 140 g Nestlé,610,610,,,,https://super.lider.cl/ip/yoghurt/yoghurt-batido-goodnes-magnesio-frutilla/00844529187810?channable=06660b69640030303834343532393138373831309c,https://i5.walmartimages.cl/asr/921d1677-5568-476d-b5fe-1213997ec5d3.72f285bd567daa58531f14d7ccb57b90.jpeg
"Lacteos, Huevos y Congelados",Huevos,Queso Fundido Americano Deli Deluxe Kraft Laminado,6590,6590,,,,https://super.lider.cl/ip/quesos/queso-fundido-americano-deli-deluxe-kraft-laminado/00002100060269?channable=06660b69640030303030323130303036303236398c,https://i5.walmartimages.cl/asr/d71b4aee-626a-472b-99c5-b94f65ecf0d1.a4a89980c8b5bed81bb967bcbb975616.jpeg
"Lacteos, Huevos y Congelados",Huevos,Queso Mantecoso Trozo Granel 500 g Huentelauquen,17400,17400,,,,https://super.lider.cl/ip/quesos/queso-mantecoso-trozo-granel/00206188000000?channable=06660b6964003030323036313838303030303030d1,https://i5.walmartimages.cl/asr/73282095-344a-4ad8-863a-e0dca91a34c0.5668f15a5886adf16f562d090df0a8f9.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Queso Mantecoso Laminado Granel 250 g Colun,13400,13400,,,,https://super.lider.cl/ip/quesos/queso-mantecoso-laminado-granel/00232660000000?channable=06660b696400303032333236363030303030303031,https://i5.walmartimages.cl/asr/186678cb-7c0f-4384-bf4c-88fc9d85a193.7d7c743cbe9e9892b3e62cd0da5d8af8.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Prietas Display 4 Un 400 g La Preferida,4250,4250,,,,https://super.lider.cl/ip/fiambres-y-embutidos/prietas-display-4-un/00780191600640?channable=06660b69640030303738303139313630303634300c,https://i5.walmartimages.cl/asr/872c0198-2170-48aa-8db2-392afcbcf606.99a2a89b407a4b57a30d5f7bc0996011.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Yoghurt Batido Light Sabor Frutilla Pote 120 g Colun,360,360,,,,https://super.lider.cl/ip/yoghurt/yoghurt-batido-light-sabor-frutilla-pote/00780292000090?channable=06660b6964003030373830323932303030303930fa,https://i5.walmartimages.cl/asr/8be72ca5-0730-4e0b-a8ae-8b7be18f0051.fc2d4cd64706bdb67faf8aee72ff92c2.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Yoghurt Proteína 800 g Quillayes,4790,4790,,,,https://super.lider.cl/ip/yoghurt/yoghurt-proteina/00780293000535?channable=06660b69640030303738303239333030303533356a,https://i5.walmartimages.cl/asr/3a25dfc6-7e0f-4510-8aea-ee8c8202f2c4.c5f8f82391d7207ba6956c7abdd8e717.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Leche Entera 1 L Surlat,1090,1090,,,,https://super.lider.cl/ip/leche/leche-entera/00780461747028?channable=06660b6964003030373830343631373437303238f0,https://i5.walmartimages.cl/asr/7c6c8fc8-e05c-41ea-b73f-fb2fd5d6b932.e374804a9aa99df7a06d89eae4309713.jpeg
"Lacteos, Huevos y Congelados",Huevos,Leche Descremada 1 L Surlat,1090,1090,,,,https://super.lider.cl/ip/leche/leche-descremada/00780461747030?channable=06660b696400303037383034363137343730333069,https://i5.walmartimages.cl/asr/dbe1c6e8-9479-4bc3-aa94-b81529bb2fe1.049e8cc9a5d6495dc3e2373074fab508.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Queso Parmesano Corte Artesanal 40 g Doña Paula,1150,1150,,,,https://super.lider.cl/ip/quesos/queso-parmesano-corte-artesanal/00780467219034?channable=06660b69640030303738303436373231393033346d,https://i5.walmartimages.cl/asr/f3a95811-bf70-454d-b458-089cb566389b.594e29acf310d21a0fdc11a5aae4e575.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Bebida Barista Avena 1 L Orasi,3890,3890,,,,https://super.lider.cl/ip/bebidas-vegetales/bebida-barista-avena/00800318002819?channable=06660b69640030303830303331383030323831398f,https://i5.walmartimages.cl/asr/0537257e-5007-4710-9555-4911113e6934.310464c52dc9cb3f46936a0dc42a1a56.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Leche En Polvo Entera Instantánea 1350g Nido,15290,15290,,,,https://super.lider.cl/ip/leche/leche-en-polvo-entera-instantanea/00844529026238?channable=06660b69640030303834343532393032363233383b,https://i5.walmartimages.cl/asr/7702b814-0e00-45be-8976-f8085a5ef56a.c88c22103f7fdae1e8ee196b04aa2d69.jpeg
"Lacteos, Huevos y Congelados",Huevos,Leche Natural Entera Caja 1 L Lider,1000,1000,,,,https://super.lider.cl/ip/leche/leche-natural-entera-caja/00040000720074?channable=06660b696400303030343030303037323030373460,https://i5.walmartimages.cl/asr/8e0c4767-58c6-46af-8837-b3a8a71a5790.1e4679549e4749147a4ca3b2e9fb5c02.jpeg
"Lacteos, Huevos y Congelados",Huevos,Queso Semimaduro Mini Babybel Malla 100 ml Bell,3950,3950,,,,https://super.lider.cl/ip/quesos/queso-semimaduro-mini-babybel-malla/00307378100871?channable=06660b6964003030333037333738313030383731b2,https://i5.walmartimages.cl/asr/b8f0c930-28ec-4934-bc5f-afc983f81569.fd8b0b187e9978db7209952ab9c92322.jpeg
"Lacteos, Huevos y Congelados",Huevos,Saborizante De Leche Chocolate 400 g Nestlé,7890,7890,,,,https://super.lider.cl/ip/leche/saborizante-de-leche-chocolate/00761303121586?channable=06660b696400303037363133303331323135383604,https://i5.walmartimages.cl/asr/e39bc99c-eec1-4e87-9161-b9df85d172c6.fff85193dade87c09d5389c58008f02d.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Probiótico Manzana Multipack 80ml Chamyto,2590,2590,,,,https://super.lider.cl/ip/yoghurt/probiotico-manzana-multipack/00761303137045?channable=06660b6964003030373631333033313337303435b1,https://i5.walmartimages.cl/asr/1c0755da-1d8f-4c71-81d9-7e3065b3d04a.338c717fa24a4e789f0ebd64f06ae17f.jpeg
"Lacteos, Huevos y Congelados",Huevos,Probiótico Frambuesa Multipack 80ml Chamyto,2590,2590,,,,https://super.lider.cl/ip/yoghurt/probiotico-frambuesa-multipack/00761303243600?channable=06660b696400303037363133303332343336303043,https://i5.walmartimages.cl/asr/d857c7d0-ae2a-4d26-b578-8b795685696a.44b2d5f8b080b137e9f0bdc81cf27fcd.jpeg
"Lacteos, Huevos y Congelados",Huevos,Yoghurt Con Cereal Chocapic 142 g Nestlé,700,700,,,,https://super.lider.cl/ip/yoghurt/yoghurt-con-cereal-chocapic/00761303308153?channable=06660b696400303037363133303333303831353370,https://i5.walmartimages.cl/asr/4675d0d0-2b8c-4548-ab40-7675ad074013.92fd516af8cb6c609a650d75d749f288.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Yoghurt + Cereal Milo 142 g Nestlé,700,700,,,,https://super.lider.cl/ip/yoghurt/yoghurt-cereal-milo/00761303308860?channable=06660b6964003030373631333033333038383630af,https://i5.walmartimages.cl/asr/ab886aa1-80dc-448d-a824-1e690e5ab265.4b8d27db5430d8e37ebdcfd1c99130fe.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Saborizante De Leche Chocolate 350 g Trencito,3190,3190,,,,https://super.lider.cl/ip/leche/saborizante-de-leche-chocolate/00761303948710?channable=06660b6964003030373631333033393438373130bc,https://i5.walmartimages.cl/asr/5b6e61a2-9b10-4612-afde-40413c1bae42.7f7e3fc3a5721a81203ac4aaa6b39a5f.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Leche Semidescremada En Polvo 700 g Soprole,6390,6390,,,,https://super.lider.cl/ip/leche/leche-semidescremada-en-polvo/00780290000429?channable=06660b696400303037383032393030303034323959,https://i5.walmartimages.cl/asr/85d77f41-0147-43e3-8302-ae5c550705ed.c5ccce120b83694283a638eaddad24ce.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Leche Entera En Polvo 800 g Soprole,6890,6890,,,,https://super.lider.cl/ip/leche/leche-entera-en-polvo/00780290000430?channable=06660b6964003030373830323930303030343330d0,https://i5.walmartimages.cl/asr/710fcc7a-9369-47bb-a0dc-afd0ae717e0f.b5823b39fc79f1bf1f1a31828bbd0fbb.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Leche Semidescremada Con Avena Sabor Chocolate Caja 1 Soprole,1450,1450,,,,https://super.lider.cl/ip/leche/leche-semidescremada-con-avena-sabor-chocolate-caja/00780290000435?channable=06660b6964003030373830323930303030343335d5,https://i5.walmartimages.cl/asr/0a585ef4-2dba-423e-8f1f-9eea03d25b63.bb6ed5767bf35698b16a1bcb6969252f.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Leche Soprole Sin Lactosa Frutilla,1950,1950,,,,https://super.lider.cl/ip/leche/leche-soprole-sin-lactosa-frutilla/00780290000442?channable=06660b696400303037383032393030303034343253,https://i5.walmartimages.cl/asr/638081a4-5f20-46a8-95b6-2e9d8688ce66.886f34a8288180528be80395495ef62e.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Leche Semidescremada Vainilla Caja 200 ml Colun,620,620,,,,https://super.lider.cl/ip/leche/leche-semidescremada-vainilla-caja/00780292010610?channable=06660b6964003030373830323932303130363130a8,https://i5.walmartimages.cl/asr/2bea5a79-9cbc-4816-8838-3c5e16f762f8.0648e2a9eb8a34510b471da23e49ae00.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Yoghurt Griego Sin Lactosa Con Trozos Sabor Berries Pote 110 g Quillayes,570,570,,,,https://super.lider.cl/ip/yoghurt/yoghurt-griego-sin-lactosa-con-trozos-sabor-berries-pote/00780293000392?channable=06660b6964003030373830323933303030333932e9,https://i5.walmartimages.cl/asr/c17f0280-d87c-44d0-ab17-2b9409c03d24.c78aa0711543ecea65b2ac6703c7170f.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Bebida Vegetal Notmilk Chocolate 1 L NotCo,2950,2950,,,,https://super.lider.cl/ip/bebidas-vegetales/bebida-vegetal-notmilk-chocolate/00780465965017?channable=06660b69640030303738303436353936353031376f,https://i5.walmartimages.cl/asr/93bdf20c-c41a-4667-a131-4343985b0e8f.1a9548fac47313159d3c505d48aa868d.jpeg
"Lacteos, Huevos y Congelados",Huevos,Fideo Pasta Al Huevo Spaghetti N°5 Bolsa 400 g Talliani,1290,1290,,,,https://super.lider.cl/ip/pastas-y-salsas/fideo-pasta-al-huevo-spaghetti-n-5-bolsa/00780250000702?channable=06660b6964003030373830323530303030373032c9,https://i5.walmartimages.cl/asr/473d00f1-87f8-4ae5-bef2-1fd199492004.18ba70b7b2eb4ecd481a246ab9dfd7f6.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Fideo Pasta Al Huevo Tallarines N°77 Bolsa 400 g Talliani,1290,1290,,,,https://super.lider.cl/ip/pastas-y-salsas/fideo-pasta-al-huevo-tallarines-n-77-bolsa/00780250000703?channable=06660b6964003030373830323530303030373033ca,https://i5.walmartimages.cl/asr/acfb910c-50d8-4e27-ba8b-6b28baa8b311.e8775906dbe6d7e8fbf3765f31546aac.jpeg
"Lacteos, Huevos y Congelados",Huevos,Fideo Pasta Al Huevo Tallarines N°78 Bolsa 400 g Talliani,1290,1290,,,,https://super.lider.cl/ip/pastas-y-salsas/fideo-pasta-al-huevo-tallarines-n-78-bolsa/00780250000704?channable=06660b6964003030373830323530303030373034cb,https://i5.walmartimages.cl/asr/b0923356-2d23-4430-82f3-d18e4552350d.d3a57a5d1fa9e6e2772e2d94257aef93.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Saborizante De Leche Chocolate Activgo Bolsa 300 g Nestle,3590,3590,,,,https://super.lider.cl/ip/leche/saborizante-de-leche-chocolate-activgo-bolsa/00761303012104?channable=06660b696400303037363133303330313231303425,https://i5.walmartimages.cl/asr/7b6cd2fe-7317-4bef-8ded-1e4eaf243ff4.681ad06ce921a2739cab6392c4c82a22.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Yoghurt Probiótico Frutilla Multipack 80ml Chamyto,2590,2590,,,,https://super.lider.cl/ip/yoghurt/yoghurt-probiotico-frutilla-multipack/00761303137032?channable=06660b69640030303736313330333133373033322d,https://i5.walmartimages.cl/asr/0922488c-e45d-400a-b0af-27a72c26ee90.1aa95652ea4d58c743a8f3d04ba58fd5.jpeg
"Lacteos, Huevos y Congelados",Huevos,Yoghurt Con Cereal Zucosos Con Cuchara 142 g Nestlé,690,690,,,,https://super.lider.cl/ip/yoghurt/yoghurt-con-cereal-zucosos-con-cuchara/00761303308876?channable=06660b696400303037363133303333303838373635,https://i5.walmartimages.cl/asr/ca421364-51ed-4165-8093-97e8b3369aa5.c71967c2ace5d1f8ea4ac5ea4d4bb5c4.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Leche Con Chocolate Protein Up 330 ml Milo,1590,1590,,,,https://super.lider.cl/ip/leche/leche-con-chocolate-protein-up/00761328750639?channable=06660b6964003030373631333238373530363339bd,https://i5.walmartimages.cl/asr/2017be1a-6a85-4d42-8f3a-38d151f8caaf.ab6a94efd713edcec1a143b716255be9.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Queso Gauda Laminado 250 g Soprole,3590,3590,,,,https://super.lider.cl/ip/quesos/queso-gauda-laminado/00780290000116?channable=06660b696400303037383032393030303031313614,https://i5.walmartimages.cl/asr/283dc094-0cc7-418d-a605-fed1cd91910f.4c40a0f9326dafe25ed84b5682b7c6ba.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Leche Proteína Chocolate Con Cacao 1 L Soprole,2590,2590,,,,https://super.lider.cl/ip/leche/leche-proteina-chocolate-con-cacao/00780290000142?channable=06660b696400303037383032393030303031343292,https://i5.walmartimages.cl/asr/2ae40db1-dd06-46d6-a9a0-dbfb01ac43d2.c5b3ef76b5ef4d29c8ef3d0cb6815ddd.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Leche Cultivada Proteína Frutilla 1 L Soprole,3290,3290,,,,https://super.lider.cl/ip/yoghurt/leche-cultivada-proteina-frutilla/00780290000231?channable=06660b696400303037383032393030303032333151,https://i5.walmartimages.cl/asr/081be30b-6dff-474c-8c66-f46fce043f0d.e19ac9d9a632ae649a6f5378896272de.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Leche Semidescremada Avena Chocolate Caja 200 ml Soprole,560,560,,,,https://super.lider.cl/ip/leche/leche-semidescremada-avena-chocolate-caja/00780290000434?channable=06660b6964003030373830323930303030343334d4,https://i5.walmartimages.cl/asr/5cf24dc4-6fc3-4013-a7b6-f7a88c66e586.c8fe52676d97e8e2fd95a46f1de401ea.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Leche Semidescremada Chocolate Requetepatitas 1 L Soprole,1650,1650,,,,https://super.lider.cl/ip/leche/leche-semidescremada-chocolate-requetepatitas/00780290002837?channable=06660b696400303037383032393030303238333718,https://i5.walmartimages.cl/asr/5dcdc111-38a4-4d85-a906-039a0dbfec48.b9a5c33ccf910367ed7ac521232f955d.jpeg
"Lacteos, Huevos y Congelados",Huevos,Leche Semidescremada Chocolate Requetepatitas 200 ml Soprole,580,580,,,,https://super.lider.cl/ip/leche/leche-semidescremada-chocolate-requetepatitas/00780290002847?channable=06660b696400303037383032393030303238343799,https://i5.walmartimages.cl/asr/aeaf973d-ca26-48e3-a956-775557588546.0a2c757794e329b58b73ca70dc7a22e6.jpeg
"Lacteos, Huevos y Congelados",Huevos,Leche Descremada Light Chocolate Caja 1 L Loncoleche,2150,2150,,,,https://super.lider.cl/ip/leche/leche-descremada-light-chocolate-caja/00780291000216?channable=06660b696400303037383032393130303032313651,https://i5.walmartimages.cl/asr/b6e1d587-6a4e-4efa-948d-fabbac915a77.60a4b63bffb02ffb1daa59583e8c3e9c.jpeg
"Lacteos, Huevos y Congelados",Huevos,Queso Gauda Laminado 467 g Calo,5990,5990,,,,https://super.lider.cl/ip/quesos/queso-gauda-laminado/00780291000365?channable=06660b696400303037383032393130303033363512,https://i5.walmartimages.cl/asr/45479f31-d586-435a-923e-6ff0122e22cd.8b03388f87bc0da0ec750a329f86814d.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Yoghurt Protein Shot Sabor Vainilla (6 Un) Pack 6 Un Loncoleche,3890,3890,,,,https://super.lider.cl/ip/yoghurt/yoghurt-protein-shot-sabor-vainilla-6-un-pack/00780291000603?channable=06660b6964003030373830323931303030363033ce,https://i5.walmartimages.cl/asr/cf71ab46-99c1-4794-b1f9-31dace7c95b1.c89170a1f458b3ced7392a3ec0b2b3d1.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Leche En Polvo Semidescremada Instantánea Bolsa 760 g Loncoleche,6590,6590,,,,https://super.lider.cl/ip/leche/leche-en-polvo-semidescremada-instantanea-bolsa/00780291000840?channable=06660b69640030303738303239313030303834304e,https://i5.walmartimages.cl/asr/57b13742-ef8d-47d5-92cc-31b7f6734f20.c01c7e104b89a23c68905ecfc4d0cef5.jpeg
"Lacteos, Huevos y Congelados",Huevos,Queso Ranco Laminado Colun,1350,1350,,,,https://super.lider.cl/ip/quesos/queso-ranco-laminado-colun/00780292001089?channable=06660b6964003030373830323932303031303839a3,https://i5.walmartimages.cl/asr/0eddbda9-53e9-4da1-9106-c382ffb67218.e7c259cc1a7b776f61214892384b002b.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Yoghurt Batido Sabor Chirimoya. 110 g Danone,270,270,,,,https://super.lider.cl/ip/yoghurt/yoghurt-batido-sabor-chirimoya/00780295500099?channable=06660b69640030303738303239353530303039391f,https://i5.walmartimages.cl/asr/697eb632-2dca-46a6-82f8-fda75949dca5.520e12ad4c4b29b640f607db12425aa5.jpeg
"Lacteos, Huevos y Congelados",Huevos,Yoghurt Batido Sabor Frutilla Bolsa. 1 Kg Danone,1690,1690,,,,https://super.lider.cl/ip/yoghurt/yoghurt-batido-sabor-frutilla-bolsa/00780295500399?channable=06660b6964003030373830323935353030333939e0,https://i5.walmartimages.cl/asr/f7e6ccc6-a2cd-4c8e-bf60-ad4497007bbd.0b0af175690a45bf52f27ee37fadac43.jpeg
"Lacteos, Huevos y Congelados",Huevos,Leche Bon Moments Mocaccino Caja 1 L Danone,2750,2750,,,,https://super.lider.cl/ip/leche/leche-bon-moments-mocaccino-caja/00780295500997?channable=06660b696400303037383032393535303039393760,https://i5.walmartimages.cl/asr/cd5411df-a1d7-4261-9300-be3106a779a9.0b937d0585da0b7d9133bd5594979503.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Yoghurt Batido Natural Endulzado 360 g Artisan,2550,2550,,,,https://super.lider.cl/ip/yoghurt/yoghurt-batido-natural-endulzado/00780463298029?channable=06660b696400303037383034363332393830323921,https://i5.walmartimages.cl/asr/f0452074-f612-4269-8a40-57b5ba953e2f.05b354570d84fc7ffc4cf2b575ee09bf.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Leche Entera A2 1 L Ecoterra,3490,3490,,,,https://super.lider.cl/ip/leche/leche-entera-a2/00780464445119?channable=06660b69640030303738303436343434353131396d,https://i5.walmartimages.cl/asr/90766d57-18cd-42a5-b6d8-aa8e1af5bcec.52527c7a42adec891b2b7a7f6e62a7b0.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Bebida Vegetal Orasi Avena,3790,3790,,,,https://super.lider.cl/ip/bebidas-vegetales/bebida-vegetal-orasi-avena/00800318003040?channable=06660b696400303038303033313830303330343025,https://i5.walmartimages.cl/asr/b06a4a17-e5d6-4873-a5f2-d64c45ff54e9.ef24989da3c628b4ec825949d6d62da4.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Bebida Vegetal De Avellana Sabor Chocolate Caja 1 L Vivicosí,2790,2790,,,,https://super.lider.cl/ip/bebidas-vegetales/bebida-vegetal-de-avellana-sabor-chocolate-caja/00803262548051?channable=06660b6964003030383033323632353438303531cf,https://i5.walmartimages.cl/asr/00c9c018-c5a7-41b1-93a5-b2086c34e894.6b8ad7056a2e2c23edaefd62750ee849.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Leche En Polvo Semidescremada Sin Lactosa Bolsa 700 g Nido,9890,9890,,,,https://super.lider.cl/ip/leche/leche-en-polvo-semidescremada-sin-lactosa-bolsa/00844529069621?channable=06660b696400303038343435323930363936323195,https://i5.walmartimages.cl/asr/5cc8a076-5858-4440-8ca9-89d9345e6434.a254fd0fa9f390440ecfc5d5bd4a928d.jpeg
"Lacteos, Huevos y Congelados",Huevos,Jamón De Cerdo Acaramelado Granel 250 g Super Cerdo,9960,9960,,,,https://super.lider.cl/ip/fiambres-y-embutidos/jamon-de-cerdo-acaramelado-granel/00207154000000?channable=06660b696400303032303731353430303030303056,https://i5.walmartimages.cl/asr/e15f4ec7-9720-4dd1-9170-466e4233e210.a08df5eaab3836497eb957ee10d26ffe.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Yoghurt Con Cereal Chocapic + Zucosos Multipack 710 g Nestlé,3550,3550,,,,https://super.lider.cl/ip/yoghurt/yoghurt-con-cereal-chocapic-zucosos-multipack/00761303309424?channable=06660b696400303037363133303333303934323490,https://i5.walmartimages.cl/asr/0a7fdc8d-c858-4075-8b00-800be477d8b2.ecf9e373b593f1bceaad26af488f6982.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Leche En Polvo Move+ Descremada Sin Lactosa Bolsa 800 g Nestle,11190,11190,,,,https://super.lider.cl/ip/leche/leche-en-polvo-move-descremada-sin-lactosa-bolsa/00761303433566?channable=06660b69640030303736313330333433333536368c,https://i5.walmartimages.cl/asr/1cbf8f09-0a11-4f66-b4f8-ab23c75ccc17.cc79fcea610a9c065f8025fe69ac32ea.jpeg
"Lacteos, Huevos y Congelados",Huevos,Jamón Pierna Grado 2 180 g Llanquihue,2890,2890,,,,https://super.lider.cl/ip/fiambres-y-embutidos/jamon-pierna-grado-2/00780197000147?channable=06660b6964003030373830313937303030313437fa,https://i5.walmartimages.cl/asr/3003555b-71bf-4c77-b8c0-7a6beac757e5.d433c083c4cfbdfc5ef72a37a3f691fb.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Saborizante Para Leche Chocolate Bolsa 700 g Cola Cao,6490,6490,,,,https://super.lider.cl/ip/leche/saborizante-para-leche-chocolate-bolsa/00780242001024?channable=06660b696400303037383032343230303130323499,https://i5.walmartimages.cl/asr/7ada1af9-7b24-47cd-ac6c-0e2874c39481.7048957c4f9ba8c04b13b81477b68662.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Yoghurt Protein Sabor Frutilla Pote 155 g Soprole,720,720,,,,https://super.lider.cl/ip/yoghurt/yoghurt-protein-sabor-frutilla-pote/00780290000140?channable=06660b696400303037383032393030303031343090,https://i5.walmartimages.cl/asr/6ae4d2ae-584d-463f-80d5-3a8dba55877f.8c5cc4fcdb57d10d591d379c4358ff2a.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Yoghurt Protein Sabor Maracuya Pote 155 g Soprole,720,720,,,,https://super.lider.cl/ip/yoghurt/yoghurt-protein-sabor-maracuya-pote/00780290000170?channable=06660b696400303037383032393030303031373011,https://i5.walmartimages.cl/asr/c761c185-ff49-4535-a5cb-24bce544ff2a.2d3d6741f189fe7de451a4db9e63d51c.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Yoghurt Protein Sabor Chirimoya Pote 155 gr Soprole,720,720,,,,https://super.lider.cl/ip/yoghurt/yoghurt-protein-sabor-chirimoya-pote/00780290000202?channable=06660b6964003030373830323930303030323032d0,https://i5.walmartimages.cl/asr/ef594555-bdf6-4062-878f-e5976a420b73.0e0ba8750ffe63252e3dfafd37add1dc.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Yoghurt Protein Sabor Vainilla Pote 155 gr Soprole,720,720,,,,https://super.lider.cl/ip/yoghurt/yoghurt-protein-sabor-vainilla-pote/00780290000203?channable=06660b6964003030373830323930303030323033d1,https://i5.walmartimages.cl/asr/fa2f98f5-6a0b-4a0f-ba93-e5c604aa1cb1.7bc07ed0336ca95f83d6be4f978eac75.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Mantequilla Tradicional 250 gr Soprole,3290,3290,,,,https://super.lider.cl/ip/mantequillas-y-margarinas/mantequilla-tradicional/00780290000209?channable=06660b6964003030373830323930303030323039d7,https://i5.walmartimages.cl/asr/414dde2d-9153-4e19-9abf-4a229b33f474.a1f025488445c888bd0ba3399bdaac6b.jpeg
"Lacteos, Huevos y Congelados",Huevos,Leche Proteína Natural 1 L 1 L Soprole,2590,2590,,,,https://super.lider.cl/ip/leche/leche-proteina-natural-1-l/00780290000238?channable=06660b696400303037383032393030303032333858,https://i5.walmartimages.cl/asr/1157967f-4f00-4494-95a9-c36362570de5.9dfb016d42561a1d70e06d48e1eee027.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Leche Proteína Nitro Sabor Vainilla 1 L Soprole,2590,2590,,,,https://super.lider.cl/ip/leche/leche-proteina-nitro-sabor-vainilla/00780290000379?channable=06660b69640030303738303239303030303337399b,https://i5.walmartimages.cl/asr/c8b995c0-8838-41e5-a216-7e252b9b0956.a63f694170b5ccf08c7eea73736e54e8.jpeg
"Lacteos, Huevos y Congelados",Huevos,Crema Chantilly Lata 250 g Soprole,4650,4650,,,,https://super.lider.cl/ip/cremas/crema-chantilly-lata/00780290009701?channable=06660b696400303037383032393030303937303172,https://i5.walmartimages.cl/asr/b0e96245-9dfc-452d-b7ff-cb5cd9c1effd.36690a50a11fb9eb786d90cf3b15d5a4.jpeg
"Lacteos, Huevos y Congelados",Huevos,Yoghurt Batido Sabor Frutilla Pote 120 g Soprole,290,290,,,,https://super.lider.cl/ip/yoghurt/yoghurt-batido-sabor-frutilla-pote/00780290023022?channable=06660b6964003030373830323930303233303232d1,https://i5.walmartimages.cl/asr/2c14457b-f97d-4687-b8de-c913ebc8137f.8a2bede216d00e55e0023ce3c74866ee.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Queso Chacra Bolsa 450 g San Ignacio,4190,4190,,,,https://super.lider.cl/ip/quesos/queso-chacra-bolsa/00780290300028?channable=06660b6964003030373830323930333030303238af,https://i5.walmartimages.cl/asr/30df361a-0f6d-42d2-93bb-03a4b3d41496.faec29e0ce8d619b625542f4ae077466.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Leche Semidescremada Sin Lactosa 1 L Loncoleche,1350,1350,,,,https://super.lider.cl/ip/leche/leche-semidescremada-sin-lactosa/00780291000022?channable=06660b69640030303738303239313030303032324d,https://i5.walmartimages.cl/asr/31fc2dc6-7ec5-47a2-a90c-a1edde738b0f.9ad6232838dc31be57c5add7955ed10a.jpeg
"Lacteos, Huevos y Congelados",Huevos,Leche En Polvo Semidescremada Crecer 1+ Bolsa 800 g Calo,7150,7150,,,,https://super.lider.cl/ip/leche/leche-en-polvo-semidescremada-crecer-1-bolsa/00780291000584?channable=06660b696400303037383032393130303035383493,https://i5.walmartimages.cl/asr/efbe91ed-8aca-4c1f-b77f-625942df6d06.b42fdbcb6e5a22f5e96eb938109b1da6.jpeg?null
"Lacteos, Huevos y Congelados",Huevos,Leche En Polvo Semidescremada Crecer 4+ Bolsa 800 g Calo,7190,7190,,,,https://super.lider.cl/ip/leche/leche-en-polvo-semidescremada-crecer-4-bolsa/00780291000585?channable=06660b696400303037383032393130303035383594,https://i5.walmartimages.cl/asr/22cf91a2-6cc9-4dac-99fd-7a6e0b991a1a.e96ccccc75c5737d24880668859bbc45.jpeg?null
