categoria,subcategoria,nombre,precio,precio_normal,precio_oferta,precio_referencia,promocion,url,imagen_url
"Lácteos, Huevos y Congelados",Leche,Leche Loncoleche Proteína Full Pro Chocolate 250 ml,1274,1820,1274,$5.824 / lt,Oferta,https://www.jumbo.cl/leche-l-leche-prot-250ml-full-pro-choc-1892381/p,https://jumbocl.vteximg.com.br/arquivos/ids/528074-250-250/Leche-Loncoleche-Proteina-Full-Pro-Chocolate-250-ml.jpg?v=638967405018330000
"Lácteos, Huevos y Congelados",Leche,Pack 6 un. Leche Colun Semidescremada Vainilla 200 cc,3100,3780,3100,$2.583 / lt,Oferta,https://www.jumbo.cl/pack-leche-colun-vainilla-200-cc-6-unid/p,https://jumbocl.vteximg.com.br/arquivos/ids/357513-250-250/Pack-leche-semidescremada-Colun-vainilla-200-cc-6-unid.jpg?v=638776719444600000
"Lácteos, Huevos y Congelados",Leche,Pack 6 un. Leche Colun Sin Lactosa Descremada 200 ml,3720,3720,,$3.100 / lt,,https://www.jumbo.cl/pack-leche-sin-lactosa-descremada-6-un-200-ml-c-u/p,https://jumbocl.vteximg.com.br/arquivos/ids/367314-250-250/Pack-leche-sin-lactosa-descremada-6-un-200-ml-c-u-1-206981704.jpg?v=638776767339730000
"Lácteos, Huevos y Congelados",Leche,Leche Surlat Proteína Descremada Sin Lactosa 1 L,2390,2390,,$2.390 / lt,,https://www.jumbo.cl/leche-descremada-surlat-sl-prot-1lt-1938884/p,https://jumbocl.vteximg.com.br/arquivos/ids/535393-250-250/Leche-Surlat-Proteina-Descremada-Sin-Lactosa-1-L.jpg?v=638979478667170000
"Lácteos, Huevos y Congelados",Leche,Leche Surlat Entera 1 L,1100,1100,,$1.100 / lt,,https://www.jumbo.cl/leche-entera-surlat-b-a-1l-1991554/p,https://jumbocl.vteximg.com.br/arquivos/ids/638741-250-250/Leche-Surlat-Entera-1-L.jpg?v=639142034095700000
"Lácteos, Huevos y Congelados",Leche,Leche Soprole Proteína Chocolate 200 ml,720,720,,$3.600 / lt,,https://www.jumbo.cl/leche-soprole-proteina-chocolate-200-ml/p,https://jumbocl.vteximg.com.br/arquivos/ids/361488-250-250/Leche-proteina-chocolate-200-ml.jpg?v=638776737544800000
"Lácteos, Huevos y Congelados",Leche,Leche Colun Origen Chocolate 200 ml,650,3100,650,$2.585 / lt,Oferta,https://www.jumbo.cl/leche-colun-origen-chocolate-200ml-2040264/p,https://jumbocl.vteximg.com.br/arquivos/ids/490989-250-250/Leche-Colun-Origen-Chocolate-200-ml.jpg?v=638902752686900000
"Lácteos, Huevos y Congelados",Leche,Leche Soprole Proteína Cappuccino 200 ml,720,720,,$3.600 / lt,,https://www.jumbo.cl/leche-cappuc-200ml-2037858/p,https://jumbocl.vteximg.com.br/arquivos/ids/458961-250-250/LECHE-CAPPUC-200ML.jpg?v=638863181662830000
"Lácteos, Huevos y Congelados",Leche,Pack 6 un. Leche Colun Light Chocolate 200 ml,3100,3780,3100,$2.583 / lt,Oferta,https://www.jumbo.cl/leche-colun-light-cj-200-cc-chocolate/p,https://jumbocl.vteximg.com.br/arquivos/ids/361953-250-250/Pack-leche-Colun-light-chocolate-200-ml-6-unid.jpg?v=638776740225200000
"Lácteos, Huevos y Congelados",Leche,Pack 6 un. Leche Soprole Semidescremada Chocolate 200 ml,3600,3600,,$3.000 / lt,,https://www.jumbo.cl/leche-soprole-lv-cj-200cc-chocolate/p,https://jumbocl.vteximg.com.br/arquivos/ids/360034-250-250/Pack-6-un-Leche-semidescremada-chocolate-200-ml.jpg?v=638776730852230000
"Lácteos, Huevos y Congelados",Leche,Leche Soprole Semidescremada Chocolate Requetepatitas 1 L,1550,17400,1550,$1.450 / lt,Oferta,https://www.jumbo.cl/leche-soprole-chocolate-light-1-litro/p,https://jumbocl.vteximg.com.br/arquivos/ids/559616-250-250/Leche-Soprole-Semidescremada-Chocolate-Requetepatitas-1-L.jpg?v=639029239989900000
"Lácteos, Huevos y Congelados",Leche,Leche Colun A2 Entera Sin Lactosa 1 L,2960,2960,,$2.960 / lt,,https://www.jumbo.cl/leche-colun-a2-entera-s-l-1lt-1983420/p,https://jumbocl.vteximg.com.br/arquivos/ids/400493-250-250/LECHE-COLUN-A2-ENTERA-S-L-1LT.jpg?v=638776901461200000
"Lácteos, Huevos y Congelados",Leche,Pack 6 un. Leche Soprole Sin Lactosa Chocolate 200 ml,3480,3480,,$2.900 / lt,,https://www.jumbo.cl/pack-leche-sin-lactosa-zerolacto-chocolate-200-ml-6-unid/p,https://jumbocl.vteximg.com.br/arquivos/ids/459837-250-250/Pack-6-un-Leche-Soprole-Sin-Lactosa-Chocolate-200-ml.jpg?v=638864715808900000
"Lácteos, Huevos y Congelados",Leche,Leche Surlat Entera Sin Lactosa 1 L,1390,1390,,$1.390 / lt,,https://www.jumbo.cl/leche-s-l-entera-surlat-1l-1882658/p,https://jumbocl.vteximg.com.br/arquivos/ids/624877-250-250/Leche-Surlat-Entera-Sin-Lactosa-1-L.jpg?v=639123192873300000
"Lácteos, Huevos y Congelados",Leche,Leche Colun Semidescremada Vainilla 1 L,1870,3150,1870,$1.575 / lt,Oferta,https://www.jumbo.cl/leche-vainilla-colun-1-l/p,https://jumbocl.vteximg.com.br/arquivos/ids/353538-250-250/Leche-vainilla-Colun-1-L.jpg?v=638776697957370000
"Lácteos, Huevos y Congelados",Leche,Leche Soprole Sin Lactosa Chocolate 1 L,2100,2100,,$2.100 / lt,,https://www.jumbo.cl/leche-semidescremada-soprole-caja-1-l-chocolate-sin-lactosa-tapa-rosca/p,https://jumbocl.vteximg.com.br/arquivos/ids/459468-250-250/Leche-Soprole-Sin-Lactosa-Chocolate-1-L.jpg?v=638863192739600000
"Lácteos, Huevos y Congelados",Leche,Fórmula Láctea Nido 1+ 1350 g,15190,18990,15190,$11.252 / kg,Oferta,https://www.jumbo.cl/leche-polvo-nido-1-protec-1350-grs-1932751/p,https://jumbocl.vteximg.com.br/arquivos/ids/599396-250-250/Formula-Lactea-Nido-1--1350-g.jpg?v=639095279914200000
"Lácteos, Huevos y Congelados",Leche,Leche Loncoleche Full Pro Cappuccino 250 ml,1274,1820,1274,$5.824 / lt,Oferta,https://www.jumbo.cl/leche-loncoleche-s-l-cappuc-caf-250ml-2044540/p,https://jumbocl.vteximg.com.br/arquivos/ids/571810-250-250/Leche-Loncoleche-Sin-Lactosa-Capuccino-250-ml.jpg?v=639052104345530000
"Lácteos, Huevos y Congelados",Leche,Pack 6 un. Leche Surlat Descremada Sin Lactosa 1 L,8340,8340,,$1.390 / lt,,https://www.jumbo.cl/pack-leche-surlat-plus-sin-lactosa-descremada-1-l-6-unid/p,https://jumbocl.vteximg.com.br/arquivos/ids/307751-250-250/Pack-6-un-Leche-Surlat-Descremada-Sin-Lactosa-1-L.jpg?v=638776385292970000
"Lácteos, Huevos y Congelados",Leche,Leche Soprole Entera Cremosa 1 L,1580,1580,,$1.580 / lt,,https://www.jumbo.cl/leche-entera-4-5-mg-soprole-1l-1881647/p,https://jumbocl.vteximg.com.br/arquivos/ids/313848-250-250/Leche-Soprole-Entera-Cremosa-1-L.jpg?v=638776400695500000
"Lácteos, Huevos y Congelados",Leche,Leche Soprole Sin Lactosa Entera 1 L,1450,27600,1450,$1.150 / lt,Oferta,https://www.jumbo.cl/leche-s-l-entera-soprole-zerolacto-1lt-1950864/p,https://jumbocl.vteximg.com.br/arquivos/ids/528144-250-250/Leche-Soprole-Sin-Lactosa-Entera-1-L.jpg?v=638967405167830000
"Lácteos, Huevos y Congelados",Leche,Leche Loncoleche Proteína Chocolate 1 L,1848,2640,1848,$2.112 / lt,Oferta,https://www.jumbo.cl/leche-loncoleche-proteina-chocolate-1-l/p,https://jumbocl.vteximg.com.br/arquivos/ids/542596-250-250/Leche-Loncoleche-Proteina-Chocolate-1-L.jpg?v=638991550167800000
"Lácteos, Huevos y Congelados",Leche,Leche Soprole Semi Descremada Protein Vainilla 1 L,2780,2780,,$2.780 / lt,,https://www.jumbo.cl/leche-soprole-prot-nitro-vainilla-1lt-1983593001/p,https://jumbocl.vteximg.com.br/arquivos/ids/533482-250-250/Leche-Soprole-Protein-Nitro-Vainilla-1-L.jpg?v=638979415439500000
"Lácteos, Huevos y Congelados",Leche,Leche Colun Semidescremada Frutilla 1 L,1870,3150,1870,$1.575 / lt,Oferta,https://www.jumbo.cl/leche-frutilla-colun-1-l/p,https://jumbocl.vteximg.com.br/arquivos/ids/353536-250-250/Leche-semidescremada-frutilla-1-L.jpg?v=638776697954670000
"Lácteos, Huevos y Congelados",Leche,Fórmula Láctea Nido 1+ 700 g,8990,8990,,$12.843 / kg,,https://www.jumbo.cl/leche-polvo-nido-1-protect-700g-1957190/p,https://jumbocl.vteximg.com.br/arquivos/ids/599619-250-250/Formula-Lactea-Nido-1--700-g.jpg?v=639095280475070000
"Lácteos, Huevos y Congelados",Leche,Pack 6 un. Leche Soprole Semidescremada Chocolate Requetepatitas 200 ml,3600,3600,,$3.000 / lt,,https://www.jumbo.cl/pack-leche-soprole-chocolate-light-200-ml-6-unid/p,https://jumbocl.vteximg.com.br/arquivos/ids/357522-250-250/Pack-6-un-Leche-chocolate-receta-original-200-ml.jpg?v=638776719475670000
"Lácteos, Huevos y Congelados",Leche,Leche Soprole Proteína Cappuccino 1 L,2780,2780,,$2.780 / lt,,https://www.jumbo.cl/leche-cappuccin-1l-2037857/p,https://jumbocl.vteximg.com.br/arquivos/ids/458960-250-250/LECHE-CAPPUCCIN-1L.jpg?v=638863181653170000
"Lácteos, Huevos y Congelados",Leche,Leche Loncoleche Semidescremada 1 L,1190,1190,,$1.190 / lt,,https://www.jumbo.cl/leche-semidescremada-1-l/p,https://jumbocl.vteximg.com.br/arquivos/ids/524891-250-250/Leche-Loncoleche-Semidescremada-1-L.jpg?v=638961709319700000
"Lácteos, Huevos y Congelados",Leche,Pack 6 un. Leche Loncoleche Chocolate 200 ml,2640,2640,,$2.200 / lt,,https://www.jumbo.cl/leche-l-leche-sabor-cj-200cc-chocolate-2/p,https://jumbocl.vteximg.com.br/arquivos/ids/360025-250-250/Pack-leche-saborizada-individual-Loncoleche-chocolate-6-unid-200-ml-c-u.jpg?v=638776730808300000
"Lácteos, Huevos y Congelados",Leche,Pack 6 un. Leche Soprole Proteína Chocolate 200 ml,4200,4200,,$3.500 / lt,,https://www.jumbo.cl/leche-soprole-proteina-chocolate-200-ml-2/p,https://jumbocl.vteximg.com.br/arquivos/ids/362612-250-250/Pack-leche-Soprole-Proteina-chocolate-6-unid-200-ml-c-u.jpg?v=638776743972900000
"Lácteos, Huevos y Congelados",Leche,Leche Colun Entera 200 ml,630,3100,630,$2.585 / lt,Oferta,https://www.jumbo.cl/leche-entera-colun-caja-200cc-natural/p,https://jumbocl.vteximg.com.br/arquivos/ids/348514-250-250/Leche-entera-Colun-200-ml.jpg?v=638776485174470000
"Lácteos, Huevos y Congelados",Leche,Leche Polvo Nido Etapa 5+ 700 g,9790,9790,,$13.986 / kg,,https://www.jumbo.cl/leche-nido-5-protec-700-grs-1957192/p,https://jumbocl.vteximg.com.br/arquivos/ids/599662-250-250/Leche-Polvo-Nido-Etapa-5--700-g.jpg?v=639095280585300000
"Lácteos, Huevos y Congelados",Leche,Leche Loncoleche Entera 1 L,1190,1190,,$1.190 / lt,,https://www.jumbo.cl/leche-entera-loncoleche-1-l/p,https://jumbocl.vteximg.com.br/arquivos/ids/492734-250-250/Leche-Loncoleche-Entera-1-L.jpg?v=638906470874830000
"Lácteos, Huevos y Congelados",Leche,Leche Colun Semidescremada Chocolate 200 cc,660,3100,660,$2.585 / lt,Oferta,https://www.jumbo.cl/leche-colun-original-chocolate-200cc/p,https://jumbocl.vteximg.com.br/arquivos/ids/360145-250-250/Leche-semidescremada-chocolate-200-cc.jpg?v=638776731338130000
"Lácteos, Huevos y Congelados",Leche,Pack 6 un. Leche Surlat Semidescremada Sin Lactosa 1 L,8340,8340,,$1.390 / lt,,https://www.jumbo.cl/pack-leche-surlat-plus-sin-lactosa-semidescremada-1-l-6-unid/p,https://jumbocl.vteximg.com.br/arquivos/ids/307778-250-250/Pack-6-un-Leche-Surlat-Semidescremada-Sin-Lactosa-1-L.jpg?v=638776385327570000
"Lácteos, Huevos y Congelados",Leche,Pack 6 un. Leche Semidescremada Soprole con Avena 200 ml,3420,3420,,$2.850 / lt,,https://www.jumbo.cl/leche-soprole-avena-200mlx6-1998549-pak/p,https://jumbocl.vteximg.com.br/arquivos/ids/328151-250-250/Pack-6-un-Leche-Soprole-Semidescremada-con-Avena-200-ml.jpg?v=638776430579500000
"Lácteos, Huevos y Congelados",Leche,Leche Soprole Sin Lactosa Chocolate 200 ml,580,580,,$2.900 / lt,,https://www.jumbo.cl/leche-saborizada-soprole-caja-200-ml-zerolacto-chocolate/p,https://jumbocl.vteximg.com.br/arquivos/ids/459521-250-250/Leche-Soprole-Sin-Lactosa-Chocolate-200-ml.jpg?v=638863192932900000
"Lácteos, Huevos y Congelados",Leche,Leche en Polvo Nido 3+ 700 g,9790,9790,,$13.986 / kg,,https://www.jumbo.cl/leche-nido-3-protec-700-grs-1957191/p,https://jumbocl.vteximg.com.br/arquivos/ids/599639-250-250/Leche-en-Polvo-Nido-3--700-g.jpg?v=639095280527830000
"Lácteos, Huevos y Congelados",Leche,Leche Loncoleche Descremada 1 L,1190,1190,,$1.190 / lt,,https://www.jumbo.cl/leche-descremada-1-l/p,https://jumbocl.vteximg.com.br/arquivos/ids/524892-250-250/Leche-Loncoleche-Descremada-1-L.jpg?v=638961709327170000
"Lácteos, Huevos y Congelados",Leche,Leche Semidescremada Soprole con Avena 1 L,1570,1570,,$1.570 / lt,,https://www.jumbo.cl/leche-soprole-avena-1lt-1997652/p,https://jumbocl.vteximg.com.br/arquivos/ids/328048-250-250/LECHE-SOPROLE-AVENA-1LT.jpg?v=638776430500270000
"Lácteos, Huevos y Congelados",Leche,Leche Soprole Protein Vainilla 200 ml,720,3500,720,$2.915 / lt,Oferta,https://www.jumbo.cl/leche-soprole-prot-nitro-vainilla-200ml-1983594001/p,https://jumbocl.vteximg.com.br/arquivos/ids/483661-250-250/Leche-Soprole-Protein-Vainilla-200-ml.jpg?v=638888079519600000
"Lácteos, Huevos y Congelados",Leche,Leche Descremada Surlat Whey Protein Chocolate 200 ml,960,960,,$4.800 / lt,,https://www.jumbo.cl/leche-whey-prot-desc-choco-surlat-200ml-2050110/p,https://jumbocl.vteximg.com.br/arquivos/ids/528480-250-250/Leche-Descremada-Surlat-Whey-Protein-Chocolate-200-ml.jpg?v=638967406136070000
"Lácteos, Huevos y Congelados",Leche,Leche Soprole Proteína Chocolate 1 L,2750,2750,,$2.750 / lt,,https://www.jumbo.cl/leche-soprole-proteina-chocolate-1-l/p,https://jumbocl.vteximg.com.br/arquivos/ids/361499-250-250/Leche-proteina-chocolate-1-L.jpg?v=638776737587300000
"Lácteos, Huevos y Congelados",Leche,Leche Danone Moments Cappuccino 200 ml,790,790,,$3.950 / lt,,https://www.jumbo.cl/leche-saborizada-danone-caja-200-ml-moments-cappuccino/p,https://jumbocl.vteximg.com.br/arquivos/ids/348519-250-250/Leche-saborizada-Danone-Moments-Capuccino-0--azucar-200-ml.jpg?v=638776485239730000
"Lácteos, Huevos y Congelados",Leche,Leche Colun Descremada Sin Lactosa 200 ml,680,680,,$3.400 / lt,,https://www.jumbo.cl/leche-descremada-sin-lactosa-200-ml/p,https://jumbocl.vteximg.com.br/arquivos/ids/365717-250-250/Leche-descremada-sin-lactosa-200-ml.jpg?v=638776760261700000
"Lácteos, Huevos y Congelados",Leche,Leche Soprole Semidescremada Chocolate 200 ml,600,600,,$3.000 / lt,,https://www.jumbo.cl/leche-chocolate-soprole-caja-200-ml-semidescremada/p,https://jumbocl.vteximg.com.br/arquivos/ids/560070-250-250/Leche-Soprole-Semidescremada-Chocolate-200-ml.jpg?v=639029241262670000
"Lácteos, Huevos y Congelados",Leche,Leche Soprole Sin Lactosa Zerolacto Frutilla 200 ml,580,580,,$2.900 / lt,,https://www.jumbo.cl/leche-sop-s-la-zerolac-200ml-frutilla-1563228002/p,https://jumbocl.vteximg.com.br/arquivos/ids/459531-250-250/Leche-Soprole-Sin-Lactosa-Zerolacto-Frutilla-200-ml.jpg?v=638863192946000000
"Lácteos, Huevos y Congelados",Leche,Leche Loncoleche Semidescremada Sin Lactosa 200 ml,590,590,,$2.950 / lt,,https://www.jumbo.cl/leche-semidescremada-loncoleche-200-cc-sin-lactosa/p,https://jumbocl.vteximg.com.br/arquivos/ids/625428-250-250/Leche-Loncoleche-Semidescremada-Sin-Lactosa-200-ml.jpg?v=639123194633300000
"Lácteos, Huevos y Congelados",Leche,Leche Soprole Semidescremada Chocolate Requetepatitas 200 ml,590,590,,$2.950 / lt,,https://www.jumbo.cl/leche-saborizada-soprole-200-ml-chocolate-light/p,https://jumbocl.vteximg.com.br/arquivos/ids/559611-250-250/Leche-Soprole-Semidescremada-Chocolate-Requetepatitas-200-ml.jpg?v=639029239969670000
"Lácteos, Huevos y Congelados",Leche,Pack 6 un. Leche Semidescremada Chocolate Soprole con Avena 200 ml,3354,3354,,$3.354 / un,,https://www.jumbo.cl/pack-6-un-leche-con-avena-soprole-200-ml/p,https://jumbocl.vteximg.com.br/arquivos/ids/404874-250-250/LECHE-AVENA-200ML.jpg?v=638779826746300000
"Lácteos, Huevos y Congelados",Leche,Pack 12 un. Leche Loncoleche Semidescremada 1 L,14280,14280,,$2.380 / lt,,https://www.jumbo.cl/leche-semides-loncoleche-1l-1820072-pak/p,https://jumbocl.vteximg.com.br/arquivos/ids/545040-250-250/Pack-12-un-Leche-Loncoleche-Semidescremada-1-L.jpg?v=638997568088800000
"Lácteos, Huevos y Congelados",Leche,Leche Semidescremada Soprole con Avena Chocolate 1 L,1560,1560,,$1.560 / lt,,https://www.jumbo.cl/leche-soprole-avena-chocolate-1lt-2026147/p,https://jumbocl.vteximg.com.br/arquivos/ids/408422-250-250/Leche-Semidescremada-Soprole-con-Avena-Chocolate-1-L.jpg?v=638786762770270000
"Lácteos, Huevos y Congelados",Leche,Leche Loncoleche Semidescremada Plátano 200 ml,610,610,,$3.050 / lt,,https://www.jumbo.cl/leche-platano-loncoleche-semidescremada-caja-200-ml/p,https://jumbocl.vteximg.com.br/arquivos/ids/543140-250-250/Leche-Loncoleche-Semidescremada-Platano-200-ml.jpg?v=638991551448500000
"Lácteos, Huevos y Congelados",Leche,Pack 12 un. Leche Loncoleche Descremada 1 L,14280,14280,,$2.380 / lt,,https://www.jumbo.cl/leche-descremad-loncoleche-1l-1820073-pak/p,https://jumbocl.vteximg.com.br/arquivos/ids/341126-250-250/Leche-Loncoleche-Descremada-1-L.jpg?v=638776441413130000
"Lácteos, Huevos y Congelados",Leche,Leche Soprole Semidescremada Cookies And Cream 200 ml,600,600,,$3.000 / lt,,https://www.jumbo.cl/leche-soprole-lv-cj-200cc-cook-and-cre-498217007/p,https://jumbocl.vteximg.com.br/arquivos/ids/560071-250-250/Leche-Soprole-Semidescremada-Cookies-And-Cream-200-ml.jpg?v=639029241271570000
"Lácteos, Huevos y Congelados",Leche,Leche Soprole Entera Natural 200 ml,570,570,,$2.850 / lt,,https://www.jumbo.cl/leche-entera-soprole-200-ml/p,https://jumbocl.vteximg.com.br/arquivos/ids/527995-250-250/Leche-Soprole-Entera-Natural-200-ml.jpg?v=638967404839630000
"Lácteos, Huevos y Congelados",Leche,Leche Semidescremada Soprole con Avena 200 ml,580,580,,$2.900 / lt,,https://www.jumbo.cl/leche-soprole-avena-200ml-1998549/p,https://jumbocl.vteximg.com.br/arquivos/ids/328251-250-250/LECHE-SOPROLE-AVENA-200ML.jpg?v=638776430684900000
"Lácteos, Huevos y Congelados",Leche,Leche Loncoleche Semidescremada Chocolate 200 ml,610,610,,$3.050 / lt,,https://www.jumbo.cl/leche-chocolateloncoleche-semidescremada-caja-200-cc/p,https://jumbocl.vteximg.com.br/arquivos/ids/543144-250-250/Leche-Loncoleche-Semidescremada-Chocolate-200-ml.jpg?v=638991551478400000
"Lácteos, Huevos y Congelados",Leche,Leche Semidescremada Chocolate Soprole con Avena 200 ml,600,600,,$3.000 / lt,,https://www.jumbo.cl/leche-soprole-avena-chocolate-200ml-2026146/p,https://jumbocl.vteximg.com.br/arquivos/ids/408134-250-250/Leche-Semidescremada-Chocolate-Soprole-con-Avena-200-ml.jpg?v=638785543507330000
"Lácteos, Huevos y Congelados",Leche,Leche Soprole Semidescremada Frutilla 200 ml,600,600,,$3.000 / lt,,https://www.jumbo.cl/leche-semidescremada-soprole-caja-200-ml-frutilla/p,https://jumbocl.vteximg.com.br/arquivos/ids/560069-250-250/Leche-Soprole-Semidescremada-Frutilla-200-ml.jpg?v=639029241253570000
"Lácteos, Huevos y Congelados",Leche,Leche Colun Chocolate Sin Lactosa 1 L,2310,2310,,$2.310 / lt,,https://www.jumbo.cl/leche-chocolate-sin-lactosa-colun-1-l/p,https://jumbocl.vteximg.com.br/arquivos/ids/304217-250-250/Leche-chocolate-sin-lactosa-Colun-1-L.jpg?v=638776379560170000
"Lácteos, Huevos y Congelados",Leche,Leche Polvo Nido Entera 800 g,9990,9990,,$12.488 / kg,,https://www.jumbo.cl/leche-en-polvo-nido-entera-bolsa-800gr-1930446/p,https://jumbocl.vteximg.com.br/arquivos/ids/599360-250-250/Leche-Polvo-Nido-Entera-800-g.jpg?v=639095279823400000
"Lácteos, Huevos y Congelados",Leche,Pack 6 un. Leche Colun Semidescremada 200 ml,3100,3720,3100,$2.583 / lt,Oferta,https://www.jumbo.cl/pack-leche-semidescremada-6-un-200-ml-c-u/p,https://jumbocl.vteximg.com.br/arquivos/ids/367313-250-250/Pack-leche-semidescremada-6-un-200-ml-c-u-1-206981703.jpg?v=638776767338500000
"Lácteos, Huevos y Congelados",Leche,Leche Colun Descremada 200 ml,660,3100,660,$2.585 / lt,Oferta,https://www.jumbo.cl/leche-descremada-colun-caja-200-cc-natural/p,https://jumbocl.vteximg.com.br/arquivos/ids/348512-250-250/Leche-descremada-Colun-200-ml.jpg?v=638776485146170000
"Lácteos, Huevos y Congelados",Leche,Leche Surlat Proteína Sin Lactosa Chocolate 1 L,2390,2390,,$2.390 / lt,,https://www.jumbo.cl/leche-surlat-proteina-s-lac-chocolate-1l-1865069/p,https://jumbocl.vteximg.com.br/arquivos/ids/535296-250-250/Leche-Surlat-Proteina-Sin-Lactosa-Chocolate-1-L.jpg?v=638979478370600000
"Lácteos, Huevos y Congelados",Leche,Pack 6 un. Leche Loncoleche Semidescremada Sin Lactosa 200 ml,3540,3540,,$2.950 / lt,,https://www.jumbo.cl/leche-l-leche-s-lactosa-semid-200cc-2/p,https://jumbocl.vteximg.com.br/arquivos/ids/625429-250-250/Pack-6-un-Leche-Loncoleche-Semidescremada-Sin-Lactosa-200-ml.jpg?v=639123194640930000
"Lácteos, Huevos y Congelados",Leche,Pack 6 un. Leche Loncoleche Chocolate Semidescremada Sin Lactosa 200 ml,3540,3540,,$2.950 / lt,,https://www.jumbo.cl/leche-l-leche-s-lact-sabor-cj-200cc-cho-2/p,https://jumbocl.vteximg.com.br/arquivos/ids/362521-250-250/Pack-leche-chocolatada-Loncoleche-6-unid-200-ml-c-u.jpg?v=638776743467770000
"Lácteos, Huevos y Congelados",Leche,Pack 12 un. Leche Colun Descremada Sin Lactosa 1 L,17880,17880,,$1.490 / lt,,https://www.jumbo.cl/pack-leche-descremada-sin-lactosa-12-un-1-l-c-u/p,https://jumbocl.vteximg.com.br/arquivos/ids/364947-250-250/Pack-leche-descremada-sin-lactosa-12-un-1-L-c-u.jpg?v=638776756578400000
"Lácteos, Huevos y Congelados",Leche,Leche en Polvo Svelty Sin Lactosa Descremada 300 g,3190,4190,3190,$10.633 / kg,Oferta,https://www.jumbo.cl/leche-en-polvo-svelty-sin-lactosa-300g-2008412/p,https://jumbocl.vteximg.com.br/arquivos/ids/600957-250-250/Leche-en-Polvo-Svelty-Sin-Lactosa-Descremada-300-g.jpg?v=639096151922570000
"Lácteos, Huevos y Congelados",Leche,Leche Descremada Surlat Whey Protein Salted Caramel 1 L,3110,3110,,$3.110 / lt,,https://www.jumbo.cl/leche-whey-prot-desc-caramelo-surlat-1l-2050108/p,https://jumbocl.vteximg.com.br/arquivos/ids/528474-250-250/Leche-Descremada-Surlat-Whey-Protein-Salted-Caramel-1-L.jpg?v=638967406092930000
"Lácteos, Huevos y Congelados",Leche,Pack 6 un. Leche Colun Sin Lactosa Chocolate 200 ml,4200,4200,,$3.500 / lt,,https://www.jumbo.cl/pack-leche-sin-lactosa-chocolate-6-un-200-ml-c-u/p,https://jumbocl.vteximg.com.br/arquivos/ids/367315-250-250/Pack-leche-sin-lactosa-chocolate-6-un-200-ml-c-u-1-206981702.jpg?v=638776767343170000
"Lácteos, Huevos y Congelados",Leche,Pack 3 un. Leche Colun Cappuccino Sin Lactosa 330 ml,3450,3450,,$3.485 / lt,,https://www.jumbo.cl/leche-colun-capuccino-prisma-330ml/p,https://jumbocl.vteximg.com.br/arquivos/ids/362351-250-250/Pack-leche-capuccino-sin-lactosa-3-unid-330-ml-c-u.jpg?v=638776742566770000
"Lácteos, Huevos y Congelados",Leche,Leche Loncoleche Break Sin Lactosa Cappuccino 1 L,2960,2960,,$2.960 / lt,,https://www.jumbo.cl/leche-loncholeche-break-cappuccino-sin-lactosa-1-l/p,https://jumbocl.vteximg.com.br/arquivos/ids/308138-250-250/Leche-Break-sin-lactosa-cappuccino-1-L.jpg?v=638776386269900000
"Lácteos, Huevos y Congelados",Leche,Leche Colun Semidescremada Vainilla 200 ml,660,3100,660,$2.585 / lt,Oferta,https://www.jumbo.cl/leche-vainilla-colun-caja-200-cc-semidescremada/p,https://jumbocl.vteximg.com.br/arquivos/ids/348561-250-250/Leche-semidescremada-Colun-sabor-vainilla-200-ml.jpg?v=638776485799870000
"Lácteos, Huevos y Congelados",Leche,Leche Polvo Colun Entera 900 g,7590,8290,7590,$8.433 / kg,Oferta,https://www.jumbo.cl/leche-en-polvo-entera-colun-900-g/p,https://jumbocl.vteximg.com.br/arquivos/ids/367178-250-250/Leche-en-polvo-entera-colun-900-g.jpg?v=638776766713570000
"Lácteos, Huevos y Congelados",Leche,Leche Loncoleche Semidescremada Sin Lactosa Chocolate 200 ml,610,610,,$3.050 / lt,,https://www.jumbo.cl/leche-semidescremada-loncoleche-caja-200-cc-chocolate-sin-lactosa/p,https://jumbocl.vteximg.com.br/arquivos/ids/550342-250-250/Leche-Loncoleche-Semidescremada-Sin-Lactosa-Chocolate-200-ml.jpg?v=639010066677730000
"Lácteos, Huevos y Congelados",Leche,Pack 6 un. Leche Loncoleche Semidescremada Plátano 200 ml,2640,2640,,$2.200 / lt,,https://www.jumbo.cl/leche-loncoleche-platano-200cc-x6-466237-pak/p,https://jumbocl.vteximg.com.br/arquivos/ids/544941-250-250/Pack-6-un-Leche-Loncoleche-Semidescremada-Platano-200-ml.jpg?v=638995851524770000
"Lácteos, Huevos y Congelados",Leche,Leche en Polvo Nido Buen Día Semidescremada 700 g,6440,6440,,$9.200 / kg,,https://www.jumbo.cl/leche-en-polvo-nido-buen-dia-700g-1930445/p,https://jumbocl.vteximg.com.br/arquivos/ids/599340-250-250/Leche-en-Polvo-Nido-Buen-Dia-Semidescremada-700-g.jpg?v=639095279778530000
"Lácteos, Huevos y Congelados",Leche,Leche Loncoleche Semidescremada Sin Lactosa Chocolate 1 L,2350,2350,,$2.350 / lt,,https://www.jumbo.cl/leche-semidescremada-loncoleche-1-l-chocolate-sin-lactosa-caja-tapa-rosca/p,https://jumbocl.vteximg.com.br/arquivos/ids/543145-250-250/Leche-Loncoleche-Semidescremada-Sin-Lactosa-Chocolate-1-L.jpg?v=638991551485600000
